player_name,standardized_club
Suleiman Abdullahi,Union Berlin
Manuel Schmiedebach,Union Berlin
Álvaro Odriozola,Bayern Munich
Erling Haaland,Borussia Dortmund
Emre Can,Borussia Dortmund
Giovanni Reyna,Borussia Dortmund
Paco Alcácer,Borussia Dortmund
Julian Weigl,Borussia Dortmund
Jacob Bruun Larsen,Borussia Dortmund
Dani Olmo,RB Leipzig
Angeliño,RB Leipzig
Elias Abouchabaka,RB Leipzig
Jean-Kévin Augustin,RB Leipzig
Matheus Cunha,RB Leipzig
Diego Demme,RB Leipzig
Stefan Ilsanker,RB Leipzig
Marcelo Saracchi,RB Leipzig
Elias Abouchabaka,RB Leipzig
Jean-Kévin Augustin,RB Leipzig
Luan Cândido,RB Leipzig
Edmond Tapsoba,Bayer Leverkusen
Exequiel Palacios,Bayer Leverkusen
Joel Pohjanpalo,Bayer Leverkusen
Panagiotis Retsos,Bayer Leverkusen
Jordan Beyer,Borussia Mönchengladbach
Andreas Poulsen,Borussia Mönchengladbach
Julio Villalba,Borussia Mönchengladbach
Marin Pongracic,Wolfsburg
Paul-Georges Ntep,Wolfsburg
Elvis Rexhbecaj,Wolfsburg
Yunus Malli,Wolfsburg
Jeffrey Bruma,Wolfsburg
Lukas Nmecha,Wolfsburg
Stefan Ilsanker,Eintracht Frankfurt
Rodrigo Zalazar,Eintracht Frankfurt
Simon Falette,Eintracht Frankfurt
Dejan Joveljic,Eintracht Frankfurt
Davie Selke,Werder Bremen
Kevin Vogt,Werder Bremen
Felix Beijmo,Werder Bremen
Felix Beijmo,Werder Bremen
David Philipp,Werder Bremen
Munas Dabbur,Hoffenheim
Jacob Bruun Larsen,Hoffenheim
Michael Esser,Hoffenheim
Ilay Elmkies,Hoffenheim
Bruno Nazário,Hoffenheim
Felipe Pires,Hoffenheim
Kevin Vogt,Hoffenheim
Lukas Rupp,Hoffenheim
Philipp Ochs,Hoffenheim
Robert Zulj,Hoffenheim
Bruno Nazário,Hoffenheim
Joshua Brenet,Hoffenheim
Felipe Pires,Hoffenheim
Jürgen Locadia,Hoffenheim
Jeffrey Bruma,Mainz 05
Alexandru Maxim,Mainz 05
Aaron Seydel,Mainz 05
Ahmet Gürleyen,Mainz 05
Yannik Keitel,SC Freiburg
Marco Terrazzino,SC Freiburg
Jérôme Gondorf,SC Freiburg
Woo-yeong Jeong,SC Freiburg
Jean-Clair Todibo,Schalke 04
Michael Gregoritsch,Schalke 04
Ralf Fährmann,Schalke 04
Nabil Bentaleb,Schalke 04
Steven Skrzybski,Schalke 04
Fabian Reese,Schalke 04
Jonas Carls,Schalke 04
Mark Uth,Schalke 04
Ralf Fährmann,Schalke 04
Eduard Löwen,Augsburg
Michael Gregoritsch,Augsburg
Mads Pedersen,Augsburg
Mark Uth,FC Köln
Elvis Rexhbecaj,FC Köln
Toni Leistner,FC Köln
Jan Thielmann,FC Köln
Matthias Bader,FC Köln
Louis Schaub,FC Köln
Darko Churlinov,FC Köln
Lasse Sobiech,FC Köln
Vincent Koziello,FC Köln
Samúel Fridjónsson,SC Cambuur
Dennis Srbeny,SC Cambuur
Antony Evans,SC Cambuur
Dennis Jastrzembski,SC Cambuur
Adrian Oeynhausen,SC Cambuur
Cauly,SC Cambuur
Khiry Shelton,SC Cambuur
Michael Ratajczak,SC Cambuur
Babacar Gueye,SC Cambuur
Marcel Hilßner,SC Cambuur
Johannes Dörfler,SC Cambuur
Yunus Malli,Union Berlin
Lennart Moser,Union Berlin
Lennard Maloney,Union Berlin
Nicolai Rapp,Union Berlin
Lennart Moser,Union Berlin
Leroy Sané,Bayern Munich
Marc Roca,Bayern Munich
Bouna Sarr,Bayern Munich
Douglas Costa,Bayern Munich
Alexander Nübel,Bayern Munich
Tanguy Nianzou,Bayern Munich
Eric Maxim Choupo-Moting,Bayern Munich
Tiago Dantas,Bayern Munich
Chris Richards,Bayern Munich
Jamal Musiala,Bayern Munich
Joshua Zirkzee,Bayern Munich
Adrian Fein,Bayern Munich
Thiago,Bayern Munich
Sven Ulreich,Bayern Munich
Adrian Fein,Bayern Munich
Michaël Cuisance,Bayern Munich
Lars Lukas Mai,Bayern Munich
Christian Früchtl,Bayern Munich
Fiete Arp,Bayern Munich
Douglas Costa,Bayern Munich
Álvaro Odriozola,Bayern Munich
Philippe Coutinho,Bayern Munich
Ivan Perisic,Bayern Munich
Emre Can,Borussia Dortmund
Jude Bellingham,Borussia Dortmund
Thomas Meunier,Borussia Dortmund
Reinier,Borussia Dortmund
Immanuel Pherai,Borussia Dortmund
Youssoufa Moukoko,Borussia Dortmund
Marius Wolf,Borussia Dortmund
Ömer Toprak,Borussia Dortmund
André Schürrle,Borussia Dortmund
Felix Passlack,Borussia Dortmund
Dzenis Burnic,Borussia Dortmund
Ömer Toprak,Borussia Dortmund
Leonardo Balerdi,Borussia Dortmund
Dzenis Burnic,Borussia Dortmund
Mario Götze,Borussia Dortmund
Eric Oelschlägel,Borussia Dortmund
Immanuel Pherai,Borussia Dortmund
Marius Wolf,Borussia Dortmund
André Schürrle,Borussia Dortmund
Emre Can,Borussia Dortmund
Achraf Hakimi,Borussia Dortmund
Alexander Sörloth,RB Leipzig
Hee-chan Hwang,RB Leipzig
Josep Martínez,RB Leipzig
Justin Kluivert,RB Leipzig
Lazar Samardzic,RB Leipzig
Benjamin Henrichs,RB Leipzig
Dennis Borkowski,RB Leipzig
Tim Schreiber,RB Leipzig
Jean-Kévin Augustin,RB Leipzig
Timo Werner,RB Leipzig
Ademola Lookman,RB Leipzig
Hannes Wolf,RB Leipzig
Jean-Kévin Augustin,RB Leipzig
Malik Talabidi,RB Leipzig
Frederik Jäkel,RB Leipzig
Yvon Mvogo,RB Leipzig
Tom Krauß,RB Leipzig
Ethan Ampadu,RB Leipzig
Patrik Schick,RB Leipzig
Hannes Wolf,Borussia Mönchengladbach
Valentino Lazaro,Borussia Mönchengladbach
Jan Olschowsky,Borussia Mönchengladbach
Famana Quizera,Borussia Mönchengladbach
Kaan Kurt,Borussia Mönchengladbach
Rocco Reitz,Borussia Mönchengladbach
Moritz Nicolas,Borussia Mönchengladbach
Michael Lang,Borussia Mönchengladbach
Andreas Poulsen,Borussia Mönchengladbach
Julio Villalba,Borussia Mönchengladbach
Jordan Beyer,Borussia Mönchengladbach
Tobias Strobl,Borussia Mönchengladbach
Moritz Nicolas,Borussia Mönchengladbach
Keanan Bennetts,Borussia Mönchengladbach
Fabian Johnson,Borussia Mönchengladbach
Raffael,Borussia Mönchengladbach
Patrik Schick,Bayer Leverkusen
Santiago Arias,Bayer Leverkusen
Lennart Grill,Bayer Leverkusen
Ayman Azhil,Bayer Leverkusen
Florian Wirtz,Bayer Leverkusen
Cem Türkmen,Bayer Leverkusen
Emrehan Gedikli,Bayer Leverkusen
Tin Jedvaj,Bayer Leverkusen
Panagiotis Retsos,Bayer Leverkusen
Joel Pohjanpalo,Bayer Leverkusen
Kai Havertz,Bayer Leverkusen
Kevin Volland,Bayer Leverkusen
Adrian Stanilewicz,Bayer Leverkusen
Panagiotis Retsos,Bayer Leverkusen
Ayman Azhil,Bayer Leverkusen
Joel Pohjanpalo,Bayer Leverkusen
Ramazan Özcan,Bayer Leverkusen
Mijat Gacinovic,Hoffenheim
Sebastian Rudy,Hoffenheim
Ryan Sessegnon,Hoffenheim
João Klauss,Hoffenheim
Luca Philipp,Hoffenheim
Marco John,Hoffenheim
Maximilian Beier,Hoffenheim
Melayro Bogarde,Hoffenheim
Leonardo Bittencourt,Hoffenheim
Kasim Adams,Hoffenheim
Kevin Vogt,Hoffenheim
Joshua Brenet,Hoffenheim
Felipe Pires,Hoffenheim
Gregor Kobel,Hoffenheim
Gregor Kobel,Hoffenheim
Leonardo Bittencourt,Hoffenheim
Steven Zuber,Hoffenheim
Michael Esser,Hoffenheim
Felipe Pires,Hoffenheim
Ilay Elmkies,Hoffenheim
Lucas Ribeiro,Hoffenheim
Alexander Stolz,Hoffenheim
Sebastian Rudy,Hoffenheim
Ridle Baku,Wolfsburg
Maxence Lacroix,Wolfsburg
Bartosz Bialek,Wolfsburg
Maximilian Philipp,Wolfsburg
Lino Kasten,Wolfsburg
Omar Marmoush,Wolfsburg
Jeffrey Bruma,Wolfsburg
Yunus Malli,Wolfsburg
John Yeboah,Wolfsburg
Felix Uduokhai,Wolfsburg
Marvin Stefaniak,Wolfsburg
Felix Uduokhai,Wolfsburg
Marcel Tisserand,Wolfsburg
Paul-Georges Ntep,Wolfsburg
Robin Knoche,Wolfsburg
John Yeboah,Wolfsburg
Phillip Menzel,Wolfsburg
Marvin Stefaniak,Wolfsburg
Ismail Azzaoui,Wolfsburg
Ignacio Camacho,Wolfsburg
Baptiste Santamaria,SC Freiburg
Ermedin Demirovic,SC Freiburg
Guus Til,SC Freiburg
Florian Müller,SC Freiburg
Benjamin Uphoff,SC Freiburg
Woo-yeong Jeong,SC Freiburg
Jérôme Gondorf,SC Freiburg
Marco Terrazzino,SC Freiburg
Keven Schlotterbeck,SC Freiburg
Constantin Frommann,SC Freiburg
Christoph Daferner,SC Freiburg
Chima Okoroji,SC Freiburg
Pascal Stenzel,SC Freiburg
Mohamed Dräger,SC Freiburg
Luca Waldschmidt,SC Freiburg
Robin Koch,SC Freiburg
Alexander Schwolow,SC Freiburg
Pascal Stenzel,SC Freiburg
Mohamed Dräger,SC Freiburg
Jérôme Gondorf,SC Freiburg
Christoph Daferner,SC Freiburg
Yoric Ravet,SC Freiburg
Mike Frantz,SC Freiburg
Constantin Frommann,SC Freiburg
Marco Terrazzino,SC Freiburg
Nico Schlotterbeck,SC Freiburg
Chima Okoroji,SC Freiburg
Brandon Borrello,SC Freiburg
Florian Kath,SC Freiburg
Steven Zuber,Eintracht Frankfurt
André Silva,Eintracht Frankfurt
Ragnar Ache,Eintracht Frankfurt
Ajdin Hrustic,Eintracht Frankfurt
Amin Younes,Eintracht Frankfurt
Markus Schubert,Eintracht Frankfurt
Felix Irorere,Eintracht Frankfurt
Lukas Fahrnberger,Eintracht Frankfurt
Yannick Brugger,Eintracht Frankfurt
Fynn Otto,Eintracht Frankfurt
Jabez Makanda,Eintracht Frankfurt
Dejan Joveljic,Eintracht Frankfurt
Simon Falette,Eintracht Frankfurt
Ante Rebic,Eintracht Frankfurt
Tuta,Eintracht Frankfurt
Jetro Willems,Eintracht Frankfurt
Aymen Barkok,Eintracht Frankfurt
Ante Rebic,Eintracht Frankfurt
Mijat Gacinovic,Eintracht Frankfurt
Lucas Torró,Eintracht Frankfurt
Gonçalo Paciência,Eintracht Frankfurt
Sahverdi Cetin,Eintracht Frankfurt
Patrick Finger,Eintracht Frankfurt
Felix Wiedwald,Eintracht Frankfurt
Simon Falette,Eintracht Frankfurt
Frederik Rönnow,Eintracht Frankfurt
Nils Stendera,Eintracht Frankfurt
Dejan Joveljic,Eintracht Frankfurt
Rodrigo Zalazar,Eintracht Frankfurt
Jan Zimmermann,Eintracht Frankfurt
Jonathan de Guzmán,Eintracht Frankfurt
Marco Russ,Eintracht Frankfurt
Gelson Fernandes,Eintracht Frankfurt
André Silva,Eintracht Frankfurt
Marius Bülter,Union Berlin
Sebastian Griesbeck,Union Berlin
Niko Gießelmann,Union Berlin
Andreas Luthe,Union Berlin
Robin Knoche,Union Berlin
Cedric Teuchert,Union Berlin
Loris Karius,Union Berlin
Joel Pohjanpalo,Union Berlin
Taiwo Awoniyi,Union Berlin
Keita Endo,Union Berlin
Tim Maciejewski,Union Berlin
Max Kruse,Union Berlin
Fabio Schneider,Union Berlin
Nico Schlotterbeck,Union Berlin
Lennard Maloney,Union Berlin
Lennart Moser,Union Berlin
Nicolai Rapp,Union Berlin
Lars Dietz,Union Berlin
Berkan Taz,Union Berlin
Sebastian Andersson,Union Berlin
Joshua Mees,Union Berlin
Lars Dietz,Union Berlin
Florian Flecker,Union Berlin
Ken Reichel,Union Berlin
Leo Oppermann,Union Berlin
Rafal Gikiewicz,Union Berlin
Sebastian Polter,Union Berlin
Berkan Taz,Union Berlin
Neven Subotic,Union Berlin
Felix Kroos,Union Berlin
Lennard Maloney,Union Berlin
Julius Kade,Union Berlin
Nicolai Rapp,Union Berlin
Suleiman Abdullahi,Union Berlin
Laurenz Dehl,Union Berlin
Maurice Opfermann Arcones,Union Berlin
Manuel Schmiedebach,Union Berlin
Michael Parensen,Union Berlin
Moritz Nicolas,Union Berlin
Yunus Malli,Union Berlin
Marius Bülter,Union Berlin
Keven Schlotterbeck,Union Berlin
Gonçalo Paciência,Schalke 04
Vedad Ibisevic,Schalke 04
Kilian Ludewig,Schalke 04
Frederik Rönnow,Schalke 04
Malick Thiaw,Schalke 04
Can Bozdogan,Schalke 04
Timo Becker,Schalke 04
Kerim Calhanoglu,Schalke 04
Nick Taitague,Schalke 04
Cedric Teuchert,Schalke 04
Bernard Tekpetey,Schalke 04
Sebastian Rudy,Schalke 04
Pablo Insua,Schalke 04
Hamza Mendyl,Schalke 04
Steven Skrzybski,Schalke 04
Mark Uth,Schalke 04
Nabil Bentaleb,Schalke 04
Jonas Carls,Schalke 04
Ralf Fährmann,Schalke 04
Weston McKennie,Schalke 04
Pablo Insua,Schalke 04
Guido Burgstaller,Schalke 04
Cedric Teuchert,Schalke 04
Alexander Nübel,Schalke 04
Daniel Caligiuri,Schalke 04
Sebastian Rudy,Schalke 04
Markus Schubert,Schalke 04
Bernard Tekpetey,Schalke 04
Jonas Carls,Schalke 04
Jonjoe Kenny,Schalke 04
Michael Gregoritsch,Schalke 04
Jean-Clair Todibo,Schalke 04
Juan Miranda,Schalke 04
Luca Kilian,Mainz 05
Dimitri Lavalée,Mainz 05
Kevin Stöger,Mainz 05
Paul Nebel,Mainz 05
Marlon Mustapha,Mainz 05
Marius Liesegang,Mainz 05
Gerrit Holtmann,Mainz 05
Aaron Seydel,Mainz 05
Alexandru Maxim,Mainz 05
Ahmet Gürleyen,Mainz 05
Issah Abass,Mainz 05
Ridle Baku,Mainz 05
Florian Müller,Mainz 05
Gerrit Holtmann,Mainz 05
Aaron Seydel,Mainz 05
Alexandru Maxim,Mainz 05
Ronaël Pierre-Gabriel,Mainz 05
Jonathan Meier,Mainz 05
Ahmet Gürleyen,Mainz 05
Taiwo Awoniyi,Mainz 05
Jeffrey Bruma,Mainz 05
Ondrej Duda,FC Köln
Sebastian Andersson,FC Köln
Dimitrios Limnios,FC Köln
Tolu Arokodare,FC Köln
Ron-Robert Zieler,FC Köln
Marius Wolf,FC Köln
Tim Lemperle,FC Köln
Robert Voloder,FC Köln
Tomas Ostrak,FC Köln
Jan-Christoph Bartels,FC Köln
João Queirós,FC Köln
Jannes Horn,FC Köln
Frederik Sörensen,FC Köln
Yann Aurel Bisseck,FC Köln
Salih Özcan,FC Köln
Louis Schaub,FC Köln
Lasse Sobiech,FC Köln
Vincent Koziello,FC Köln
Jhon Córdoba,FC Köln
Jan-Christoph Bartels,FC Köln
Brady Scott,FC Köln
Simon Terodde,FC Köln
Lasse Sobiech,FC Köln
Marcel Risse,FC Köln
Louis Schaub,FC Köln
Vincent Koziello,FC Köln
Tomas Ostrak,FC Köln
Kingsley Schindler,FC Köln
Yann Aurel Bisseck,FC Köln
Birger Verstraete,FC Köln
Niklas Hauptmann,FC Köln
Thomas Kessler,FC Köln
Mark Uth,FC Köln
Toni Leistner,FC Köln
Felix Uduokhai,Augsburg
Robert Gumny,Augsburg
Frederik Winther,Augsburg
Rafal Gikiewicz,Augsburg
Tobias Strobl,Augsburg
Daniel Caligiuri,Augsburg
Mads Pedersen,Augsburg
Michael Gregoritsch,Augsburg
Tim Rieder,Augsburg
Kevin Danso,Augsburg
Philipp Max,Augsburg
Kevin Danso,Augsburg
Tim Rieder,Augsburg
Maurice Malone,Augsburg
Simon Asta,Augsburg
Georg Teigl,Augsburg
Fabian Giefer,Augsburg
Andreas Luthe,Augsburg
Jozo Stanic,Augsburg
Frederik Winther,Augsburg
Sergio Córdova,Augsburg
Daniel Baier,Augsburg
Stephan Lichtsteiner,Augsburg
Eduard Löwen,Augsburg
Felix Uduokhai,Augsburg
Tin Jedvaj,Augsburg
Leonardo Bittencourt,Werder Bremen
Ömer Toprak,Werder Bremen
Patrick Erras,Werder Bremen
Felix Agu,Werder Bremen
Oscar Schönfelder,Werder Bremen
Tahith Chong,Werder Bremen
Dudu,Werder Bremen
Nick Woltemade,Werder Bremen
Christian Groß,Werder Bremen
Martin Harnik,Werder Bremen
Felix Beijmo,Werder Bremen
Jean Manuel Mbom,Werder Bremen
Ole Käuper,Werder Bremen
Jan-Niklas Beste,Werder Bremen
Romano Schmid,Werder Bremen
Davy Klaassen,Werder Bremen
Martin Harnik,Werder Bremen
Fin Bartels,Werder Bremen
Nuri Sahin,Werder Bremen
Felix Beijmo,Werder Bremen
Jan-Niklas Beste,Werder Bremen
Johannes Eggestein,Werder Bremen
Thore Jacobsen,Werder Bremen
Luca Plogmann,Werder Bremen
Benjamin Goller,Werder Bremen
Claudio Pizarro,Werder Bremen
Ole Käuper,Werder Bremen
Philipp Bargfrede,Werder Bremen
Sebastian Langkamp,Werder Bremen
Simon Straudi,Werder Bremen
Leonardo Bittencourt,Werder Bremen
Michael Lang,Werder Bremen
Ömer Toprak,Werder Bremen
Kevin Vogt,Werder Bremen
Gregor Kobel,Stuttgart
Waldemar Anton,Stuttgart
Wataru Endo,Stuttgart
Pascal Stenzel,Stuttgart
Konstantinos Mavropanos,Stuttgart
Momo Cissé,Stuttgart
Naouirou Ahamada,Stuttgart
Lilian Egloff,Stuttgart
Antonis Aidonis,Stuttgart
Pablo Maffeo,Stuttgart
Aílton,Stuttgart
Erik Thommy,Stuttgart
David Kopacz,Stuttgart
Chadrac Akolo,Stuttgart
Nikolas Nartey,Stuttgart
Anastasios Donis,Stuttgart
Anastasios Donis,Stuttgart
Chadrac Akolo,Stuttgart
David Kopacz,Stuttgart
Nikolas Nartey,Stuttgart
Pablo Maffeo,Stuttgart
Mario Gómez,Stuttgart
Holger Badstuber,Stuttgart
Nathaniel Phillips,Stuttgart
Gregor Kobel,Stuttgart
Wataru Endo,Stuttgart
Pascal Stenzel,Stuttgart
Chris Richards,Bayern Munich
Joshua Zirkzee,Bayern Munich
Steffen Tigges,Borussia Dortmund
Dominik Szoboszlai,RB Leipzig
Eric Martel,RB Leipzig
Eric Martel,RB Leipzig
Dennis Borkowski,RB Leipzig
Tim Schreiber,RB Leipzig
Manu Koné,Borussia Mönchengladbach
Joe Scally,Borussia Mönchengladbach
Manu Koné,Borussia Mönchengladbach
Lászlo Bénes,Borussia Mönchengladbach
Andreas Poulsen,Borussia Mönchengladbach
Jeremie Frimpong,Bayer Leverkusen
Demarai Gray,Bayer Leverkusen
Timothy Fosu-Mensah,Bayer Leverkusen
Georginio Rutter,Hoffenheim
Chris Richards,Hoffenheim
Bruno Nazário,Hoffenheim
David Otto,Hoffenheim
João Klauss,Hoffenheim
David Otto,Hoffenheim
Jacob Bruun Larsen,Hoffenheim
Bruno Nazário,Hoffenheim
Tim Siersleben,Wolfsburg
Omar Marmoush,Wolfsburg
Yunus Malli,Wolfsburg
Felix Klaus,Wolfsburg
William,Wolfsburg
Luca Itter,SC Freiburg
Amir Abrashi,SC Freiburg
Luka Jovic,Eintracht Frankfurt
Elias Bördner,Eintracht Frankfurt
Ali Akman,Eintracht Frankfurt
Bas Dost,Eintracht Frankfurt
David Abraham,Eintracht Frankfurt
Marijan Cavar,Eintracht Frankfurt
Dominik Kohr,Eintracht Frankfurt
Danny da Costa,Eintracht Frankfurt
Petar Musa,Union Berlin
Leon Dajaku,Union Berlin
Nikolai Kemlein,Union Berlin
Lennart Moser,Union Berlin
Tim Maciejewski,Union Berlin
Klaas-Jan Huntelaar,Schalke 04
Shkodran Mustafi,Schalke 04
Sead Kolasinac,Schalke 04
William,Schalke 04
Matthew Hoppe,Schalke 04
Ozan Kabak,Schalke 04
Rabbi Matondo,Schalke 04
Ahmed Kutucu,Schalke 04
Vedad Ibisevic,Schalke 04
Nick Taitague,Schalke 04
Dominik Kohr,Mainz 05
Danny da Costa,Mainz 05
Robert Glatzel,Mainz 05
Jean-Philippe Mateta,Mainz 05
Issah Abass,Mainz 05
Dimitri Lavalée,Mainz 05
Dong-won Ji,Mainz 05
Aarón Martín,Mainz 05
Emmanuel Dennis,FC Köln
Max Meyer,FC Köln
Sava-Arangel Cestic,FC Köln
Christian Clemens,FC Köln
Frederik Sörensen,FC Köln
Anthony Modeste,FC Köln
Lászlo Bénes,Augsburg
Felix Götze,Augsburg
Eren Dinkci,Werder Bremen
Luca Plogmann,Werder Bremen
Michael Zetterer,Werder Bremen
Stefanos Kapino,Werder Bremen
Tahith Chong,Werder Bremen
Aílton,Stuttgart
Maxime Awoudja,Stuttgart
Dayot Upamecano,Bayern Munich
Marcel Sabitzer,Bayern Munich
Omar Richards,Bayern Munich
Sven Ulreich,Bayern Munich
Malik Tillman,Bayern Munich
Josip Stanisic,Bayern Munich
Joshua Zirkzee,Bayern Munich
Chris Richards,Bayern Munich
Adrian Fein,Bayern Munich
Michaël Cuisance,Bayern Munich
Christian Früchtl,Bayern Munich
Lars Lukas Mai,Bayern Munich
David Alaba,Bayern Munich
Javi Martínez,Bayern Munich
Ron-Thorben Hoffmann,Bayern Munich
Chris Richards,Bayern Munich
Joshua Zirkzee,Bayern Munich
Alexander Nübel,Bayern Munich
Lars Lukas Mai,Bayern Munich
Adrian Fein,Bayern Munich
Jérôme Boateng,Bayern Munich
Tiago Dantas,Bayern Munich
André Silva,RB Leipzig
Josko Gvardiol,RB Leipzig
Angeliño,RB Leipzig
Ilaix Moriba,RB Leipzig
Benjamin Henrichs,RB Leipzig
Mohamed Simakan,RB Leipzig
Caden Clark,RB Leipzig
Brian Brobbey,RB Leipzig
Joscha Wosz,RB Leipzig
Ben Klefisch,RB Leipzig
Sidney Raebiger,RB Leipzig
Ademola Lookman,RB Leipzig
Hannes Wolf,RB Leipzig
Marcelo Saracchi,RB Leipzig
Dayot Upamecano,RB Leipzig
Ibrahima Konaté,RB Leipzig
Marcel Sabitzer,RB Leipzig
Hannes Wolf,RB Leipzig
Lazar Samardzic,RB Leipzig
Alexander Sörloth,RB Leipzig
Ademola Lookman,RB Leipzig
Hee-chan Hwang,RB Leipzig
Caden Clark,RB Leipzig
Fabrice Hartmann,RB Leipzig
Justin Kluivert,RB Leipzig
Angeliño,RB Leipzig
Benjamin Henrichs,RB Leipzig
Donyell Malen,Borussia Dortmund
Gregor Kobel,Borussia Dortmund
Soumaïla Coulibaly,Borussia Dortmund
Abdoulaye Kamara,Borussia Dortmund
Marin Pongracic,Borussia Dortmund
Ansgar Knauff,Borussia Dortmund
Jeremy Toljan,Borussia Dortmund
Marius Wolf,Borussia Dortmund
Immanuel Pherai,Borussia Dortmund
Sergio Gómez,Borussia Dortmund
Leonardo Balerdi,Borussia Dortmund
Jadon Sancho,Borussia Dortmund
Leonardo Balerdi,Borussia Dortmund
Thomas Delaney,Borussia Dortmund
Jeremy Toljan,Borussia Dortmund
Sergio Gómez,Borussia Dortmund
Lukasz Piszczek,Borussia Dortmund
Immanuel Pherai,Borussia Dortmund
Sebastiaan Bornauw,Wolfsburg
Luca Waldschmidt,Wolfsburg
Aster Vranckx,Wolfsburg
Lukas Nmecha,Wolfsburg
Maximilian Philipp,Wolfsburg
Micky van de Ven,Wolfsburg
Felix Nmecha,Wolfsburg
Yun-sang Hong,Wolfsburg
Dodi Lukébakio,Wolfsburg
Fally Mayulu,Wolfsburg
Ulysses Llanez,Wolfsburg
Jannis Lang,Wolfsburg
Bryang Kayo,Wolfsburg
Philipp Schulze,Wolfsburg
Dominik Marx,Wolfsburg
Marcel Beifus,Wolfsburg
Anselmo García McNulty,Wolfsburg
William,Wolfsburg
Felix Klaus,Wolfsburg
Omar Marmoush,Wolfsburg
Marvin Stefaniak,Wolfsburg
Elvis Rexhbecaj,Wolfsburg
Felix Klaus,Wolfsburg
Josip Brekalo,Wolfsburg
Tim Siersleben,Wolfsburg
Marcel Beifus,Wolfsburg
Jeffrey Bruma,Wolfsburg
Lino Kasten,Wolfsburg
Marin Pongracic,Wolfsburg
Ulysses Llanez,Wolfsburg
João Victor,Wolfsburg
Omar Marmoush,Wolfsburg
Elvis Rexhbecaj,Wolfsburg
Bryang Kayo,Wolfsburg
Yun-sang Hong,Wolfsburg
Dominik Marx,Wolfsburg
Maximilian Philipp,Wolfsburg
Jesper Lindström,Eintracht Frankfurt
Igor Matanovic,Eintracht Frankfurt
Jens Grahl,Eintracht Frankfurt
Diant Ramaj,Eintracht Frankfurt
Rafael Borré,Eintracht Frankfurt
Fabio Blanco,Eintracht Frankfurt
Christopher Lenz,Eintracht Frankfurt
Enrique Herrero García,Eintracht Frankfurt
Jens Petter Hauge,Eintracht Frankfurt
Kristijan Jakic,Eintracht Frankfurt
Sam Lammers,Eintracht Frankfurt
Martin Pecar,Eintracht Frankfurt
Gianluca Schäfer,Eintracht Frankfurt
Jan Schröder,Eintracht Frankfurt
Danny da Costa,Eintracht Frankfurt
Frederik Rönnow,Eintracht Frankfurt
Gonçalo Paciência,Eintracht Frankfurt
Nils Stendera,Eintracht Frankfurt
Dejan Joveljic,Eintracht Frankfurt
Rodrigo Zalazar,Eintracht Frankfurt
André Silva,Eintracht Frankfurt
Dejan Joveljic,Eintracht Frankfurt
Frederik Rönnow,Eintracht Frankfurt
Jabez Makanda,Eintracht Frankfurt
Yannick Brugger,Eintracht Frankfurt
Jetro Willems,Eintracht Frankfurt
Igor Matanovic,Eintracht Frankfurt
Nils Stendera,Eintracht Frankfurt
Felix Irorere,Eintracht Frankfurt
Steven Zuber,Eintracht Frankfurt
Fynn Otto,Eintracht Frankfurt
Ali Akman,Eintracht Frankfurt
Rodrigo Zalazar,Eintracht Frankfurt
Lukas Fahrnberger,Eintracht Frankfurt
Elias Bördner,Eintracht Frankfurt
Luka Jovic,Eintracht Frankfurt
Markus Schubert,Eintracht Frankfurt
Odilon Kossounou,Bayer Leverkusen
Amine Adli,Bayer Leverkusen
Mitchel Bakker,Bayer Leverkusen
Robert Andrich,Bayer Leverkusen
Piero Hincapié,Bayer Leverkusen
Zidan Sertdemir,Bayer Leverkusen
Andrey Lunev,Bayer Leverkusen
Yannik Schlößer,Bayer Leverkusen
Panagiotis Retsos,Bayer Leverkusen
Joel Pohjanpalo,Bayer Leverkusen
Leon Bailey,Bayer Leverkusen
Wendell,Bayer Leverkusen
Tin Jedvaj,Bayer Leverkusen
Demarai Gray,Bayer Leverkusen
Cem Türkmen,Bayer Leverkusen
Aleksandar Dragovic,Bayer Leverkusen
Sven Bender,Bayer Leverkusen
Lars Bender,Bayer Leverkusen
Yannik Schlößer,Bayer Leverkusen
Joel Pohjanpalo,Bayer Leverkusen
Lennart Grill,Bayer Leverkusen
Mitchell Weiser,Bayer Leverkusen
Santiago Arias,Bayer Leverkusen
Taiwo Awoniyi,Union Berlin
Tymoteusz Puchacz,Union Berlin
Leon Dajaku,Union Berlin
Kevin Möhwald,Union Berlin
Frederik Rönnow,Union Berlin
Keita Endo,Union Berlin
Rick van Drongelen,Union Berlin
Julius Kade,Union Berlin
Andreas Voglsammer,Union Berlin
Pawel Wszolek,Union Berlin
Kevin Behrens,Union Berlin
Genki Haraguchi,Union Berlin
Bastian Oczipka,Union Berlin
Levin Öztunali,Union Berlin
Paul Jaeckel,Union Berlin
Rani Khedira,Union Berlin
Timo Baumgartl,Union Berlin
Mathis Bruns,Union Berlin
Suleiman Abdullahi,Union Berlin
Nicolai Rapp,Union Berlin
Laurenz Dehl,Union Berlin
Robert Andrich,Union Berlin
Marius Bülter,Union Berlin
Marcus Ingvartsen,Union Berlin
Julius Kade,Union Berlin
Sebastian Griesbeck,Union Berlin
Nicolai Rapp,Union Berlin
Akaki Gogia,Union Berlin
Florian Hübner,Union Berlin
